Attrition,Risk_Score,Risk_Level
0,0.07923124240319188,Trung bình
0,0.060928305284018554,Trung bình
0,0.11239390952506952,Cao
0,0.006845759844633198,Thấp
0,0.06311902493115776,Trung bình
0,0.0037439383416545376,Thấp
0,0.008248076343162106,Thấp
0,0.012503557997685124,Thấp
0,0.1232054670357926,Cao
0,0.025404375604736282,Thấp
0,0.02408819946960808,Thấp
0,0.00847065191990901,Thấp
0,0.058849010321720484,Trung bình
0,0.024554382602545506,Thấp
0,0.02319051842001565,Thấp
0,0.06928411417706658,Trung bình
0,0.030471893165441653,Thấp
0,0.1507489490410109,Cao
0,0.008241390897442016,Thấp
0,0.002680557750784925,Thấp
1,0.9800028451022098,Cao
0,0.009120915509953307,Thấp
0,0.0053440428216344925,Thấp
0,0.1960929765437875,Cao
0,0.03633024218073015,Trung bình
0,0.06972513690444195,Trung bình
0,0.01372626563148113,Thấp
0,0.024442400766374908,Thấp
0,0.06267639755296547,Trung bình
0,0.239599771280007,Cao
0,0.01373341327592494,Thấp
0,0.028465793339980085,Thấp
0,0.004070478179192295,Thấp
0,0.0012080277672864468,Thấp
0,0.031870466306703815,Trung bình
0,0.051624768745282004,Trung bình
0,0.0098529771825463,Thấp
0,0.2048616405339592,Cao
0,0.02461641955621163,Thấp
1,0.9876580405420612,Cao
0,0.19647386792007523,Cao
1,0.8685990336443297,Cao
0,0.007675047456439809,Thấp
1,0.8828700350229594,Cao
0,0.005674546282727099,Thấp
0,0.061457023733004795,Trung bình
0,0.031531506710546095,Trung bình
0,0.015927884835133424,Thấp
0,0.024853317474626862,Thấp
0,0.16468505359693877,Cao
0,0.0020433589138819748,Thấp
0,0.04832037579358788,Trung bình
0,0.04569180209174509,Trung bình
0,0.07057445732589455,Trung bình
0,0.029749831091051476,Thấp
0,0.061002700251847106,Trung bình
1,0.5536556028313782,Cao
0,0.3677618437218393,Cao
0,0.14824211691769829,Cao
0,0.10744958127381815,Cao
1,0.8247865910651108,Cao
0,0.0675062288119819,Trung bình
0,0.11376351501179223,Cao
0,0.024998823873036025,Thấp
0,0.02298934473748268,Thấp
0,0.020165958954526962,Thấp
0,0.009574073236722491,Thấp
1,0.46965633515243543,Cao
1,0.6893104076784663,Cao
0,0.02807972098582867,Thấp
0,0.025307755197314017,Thấp
0,0.013565291446701114,Thấp
0,0.006820650914310596,Thấp
0,0.04956027403191251,Trung bình
1,0.755798458369167,Cao
1,0.9513917662346114,Cao
0,0.037791623917874564,Trung bình
0,0.02767176315682003,Thấp
0,0.12104732140391697,Cao
0,0.046132207279908875,Trung bình
1,0.9239792449658047,Cao
1,0.18156582897034812,Cao
0,0.015604596153208758,Thấp
0,0.05338615252657149,Trung bình
0,0.028360267635274314,Thấp
0,0.022314172205157846,Thấp
0,0.00456447486045831,Thấp
0,0.01894661492035261,Thấp
0,0.012103783366478429,Thấp
0,0.4421518932013439,Cao
0,0.01882136293191397,Thấp
0,0.011794984869672103,Thấp
0,0.04455763408183581,Trung bình
0,0.034013260416560984,Trung bình
1,0.8943288025597217,Cao
0,0.023031599856101297,Thấp
0,0.018983175606981845,Thấp
0,0.011812646391686988,Thấp
0,0.022852876259492776,Thấp
0,0.005159031575619473,Thấp
0,0.054601217491357996,Trung bình
0,0.004797667058466199,Thấp
0,0.06569622743136266,Trung bình
1,0.9358705616182201,Cao
0,0.02132333194144541,Thấp
0,0.01716830766298072,Thấp
0,0.0029092837612179206,Thấp
0,0.07422457475879743,Trung bình
1,0.8749916764669469,Cao
1,0.7879226903792583,Cao
0,0.009670821214105889,Thấp
0,0.0021208075006536793,Thấp
0,0.05800618299968705,Trung bình
1,0.09249301216017049,Cao
0,0.06231371779980811,Trung bình
0,0.346168533540561,Cao
0,0.04382923659610174,Trung bình
0,0.10554245308359851,Cao
0,0.1031286770297622,Cao
0,0.10657636015890098,Cao
0,0.005856017129021905,Thấp
0,0.06479558493231567,Trung bình
0,0.010202807676584717,Thấp
0,0.09540114735834553,Cao
0,0.10203283190708708,Cao
1,0.8067365486108681,Cao
0,0.0267947507269771,Thấp
0,0.0021198969173158093,Thấp
0,0.15098316653006827,Cao
0,0.08963964873720022,Trung bình
0,0.07574041209989744,Trung bình
0,0.08054862901566096,Trung bình
0,0.03572751812237643,Trung bình
0,0.04870797154826134,Trung bình
1,0.8831026321641923,Cao
1,0.9046007912599883,Cao
0,0.0063317387392751966,Thấp
0,0.004384934935607932,Thấp
0,0.0016330486526390893,Thấp
0,0.09942855963267991,Cao
1,0.9870811362815952,Cao
0,0.021884049933940043,Thấp
0,0.053995742367129757,Trung bình
0,0.030861581492056898,Trung bình
1,0.8724142824531408,Cao
0,0.055738490036590246,Trung bình
0,0.03753593707870397,Trung bình
0,0.04743093323173067,Trung bình
0,0.027777271623344164,Thấp
1,0.3018371210202268,Cao
0,0.06983930168400584,Trung bình
0,0.013514317560100336,Thấp
0,0.00663217527752989,Thấp
0,0.027393418796148206,Thấp
0,0.01792571452223863,Thấp
0,0.021857279364258846,Thấp
0,0.39689628333339727,Cao
0,0.015372908792450093,Thấp
0,0.037427676817626626,Trung bình
1,0.8826796343347313,Cao
1,0.9713202089295961,Cao
1,0.8564421879270274,Cao
0,0.05591515543643789,Trung bình
0,0.028512628146189087,Thấp
1,0.9466661873147455,Cao
0,0.022181173920023955,Thấp
0,0.05343842841762507,Trung bình
1,0.7563066469655532,Cao
0,0.006668989795989757,Thấp
0,0.042274148107067706,Trung bình
0,0.04288398704021495,Trung bình
0,0.019807112351539417,Thấp
0,0.008294673813221062,Thấp
0,0.022031185461247976,Thấp
0,0.05891003440538742,Trung bình
0,0.06530733066139383,Trung bình
0,0.07130525313588762,Trung bình
0,0.026634827823280437,Thấp
0,0.04392569748226672,Trung bình
0,0.12093600349829198,Cao
0,0.09529566984448336,Cao
0,0.0015108531174974438,Thấp
0,0.003220808471942481,Thấp
0,0.07862937757187359,Trung bình
1,0.8067073210108215,Cao
1,0.9751942913196728,Cao
1,0.8746684669472311,Cao
0,0.11316257247261767,Cao
1,0.992605936924729,Cao
0,0.18665999099346117,Cao
0,0.0936346991041458,Cao
0,0.028803173169120986,Thấp
0,0.02869580760930918,Thấp
0,0.017815306472746744,Thấp
0,0.1034595087805501,Cao
0,0.09219415619038132,Cao
1,0.9336799569897486,Cao
0,0.0671740987084666,Trung bình
0,0.08386002111267847,Trung bình
0,0.017731426094914324,Thấp
0,0.018384183348257203,Thấp
0,0.018055525944221686,Thấp
0,0.13533034974235367,Cao
0,0.021391555633784004,Thấp
0,0.0016753473984009296,Thấp
1,0.8802373725718997,Cao
0,0.02051951194660027,Thấp
0,0.017035168407399714,Thấp
0,0.05107730363475863,Trung bình
0,0.033004546197861084,Trung bình
0,0.059056449298310214,Trung bình
1,0.8185093877905839,Cao
0,0.12770483759194812,Cao
1,0.7803950428765862,Cao
0,0.04158797496729588,Trung bình
0,0.05313960482413445,Trung bình
0,0.05061934259693041,Trung bình
0,0.06654693830096019,Trung bình
0,0.020809449866379306,Thấp
0,0.0324773461629551,Trung bình
0,0.009773198192213079,Thấp
0,0.04277695690301477,Trung bình
0,0.028647374908694765,Thấp
0,0.05777838508379102,Trung bình
0,0.04419400897869793,Trung bình
0,0.13077277724850928,Cao
0,0.011720073439567704,Thấp
0,0.02095927763660567,Thấp
0,0.007810088918371386,Thấp
0,0.041712497234752406,Trung bình
0,0.19364790703589244,Cao
0,0.03250011348590572,Trung bình
0,0.08193731024327734,Trung bình
0,0.07277267505040963,Trung bình
1,0.4961812255325028,Cao
0,0.11346568914895636,Cao
0,0.08703397354327654,Trung bình
0,0.03539379165364523,Trung bình
1,0.9211080932787238,Cao
1,0.0006292201646571008,Thấp
1,0.49999600171457265,Cao
0,0.009459464774417994,Thấp
0,0.03676518206078547,Trung bình
0,0.14464217758266926,Cao
0,0.009787343082943026,Thấp
0,0.014854024145830244,Thấp
0,0.2245750095563999,Cao
0,0.03652627952786203,Trung bình
0,0.07559176334876737,Trung bình
0,0.05660695452683846,Trung bình
0,0.17396054494230215,Cao
0,0.15093200713781812,Cao
0,0.027750922870724674,Thấp
0,0.011089565058487405,Thấp
0,0.13032313347730254,Cao
0,0.015540898064885343,Thấp
0,0.11252814239336742,Cao
0,0.0032946157545257816,Thấp
0,0.008481147986440197,Thấp
0,0.08291442036941524,Trung bình
0,0.01850253878492185,Thấp
0,0.026018861721432893,Thấp
0,0.020474119437489235,Thấp
0,0.014356034261087058,Thấp
1,0.9397279185136115,Cao
0,0.14650658874211664,Cao
0,0.01383815897867213,Thấp
0,0.0016897500290143266,Thấp
0,0.0017313750447247565,Thấp
0,0.09989313093508806,Cao
0,0.09450507148252356,Cao
0,0.059001093426867275,Trung bình
0,0.22279104266443436,Cao
0,0.17687160176467293,Cao
0,0.03606763162920426,Trung bình
0,0.0767774777823255,Trung bình
0,0.011892307680446367,Thấp
0,0.04036968919139699,Trung bình
0,0.020890481646861872,Thấp
0,0.041926072133289985,Trung bình
0,0.02907880838571516,Thấp
1,0.9841507896734901,Cao
0,0.0031948562287912948,Thấp
0,0.010957273119102258,Thấp
0,0.025076552013625332,Thấp
0,0.0043220165841842285,Thấp
0,0.043495242194660104,Trung bình
0,0.02801318287601461,Thấp
0,0.005797693773579536,Thấp
0,0.015414868267765957,Thấp
1,0.80029423005688,Cao
0,0.029805520940556707,Thấp
0,0.11019672852687183,Cao
0,0.028677863320751534,Thấp
0,0.002966648663491826,Thấp
1,0.880871199130688,Cao
0,0.5312274731169349,Cao
0,0.04332410739048093,Trung bình
0,0.049860474665144115,Trung bình
1,0.9534925706195653,Cao
0,0.25797153609047324,Cao
0,0.009869792185563341,Thấp
0,0.002482852596719081,Thấp
0,0.08101926062637976,Trung bình
0,0.010762092070584995,Thấp
0,0.006828524713176623,Thấp
0,0.0943494091935775,Cao
0,0.0068785324362121945,Thấp
0,0.2028554361657921,Cao
0,0.01715692978854553,Thấp
0,0.001442269179259499,Thấp
0,0.013645938070512828,Thấp
0,0.005282451426628519,Thấp
0,0.013449375074498685,Thấp
1,0.38452962937307444,Cao
0,0.003695833244427156,Thấp
0,0.07997902776828278,Trung bình
0,0.00382782615113541,Thấp
0,0.0037382000390915526,Thấp
0,0.0405542543453718,Trung bình
0,0.1255257828081736,Cao
0,0.07115938254615273,Trung bình
0,0.008757665903211014,Thấp
0,0.013050945812553586,Thấp
0,0.14176337300940892,Cao
0,0.08950524170558197,Trung bình
0,0.0407959926021352,Trung bình
0,0.0672100632974591,Trung bình
0,0.02738865693463211,Thấp
1,0.9131817221637731,Cao
0,0.016627849192711177,Thấp
0,0.00755703946565164,Thấp
1,0.22628361364945923,Cao
1,0.8927283721899846,Cao
0,0.025433316354016588,Thấp
0,0.044275089055816515,Trung bình
0,0.010438945207702102,Thấp
0,0.0026846597164732694,Thấp
0,0.009504788711208991,Thấp
0,0.030322905455221722,Thấp
0,0.040252995951009306,Trung bình
1,0.703259201779549,Cao
0,0.012394332471707743,Thấp
0,0.29307887000682475,Cao
0,0.09388358170515426,Cao
0,0.01023762357971024,Thấp
0,0.09376734132677961,Cao
0,0.025618611337552735,Thấp
0,0.05272465808334924,Trung bình
0,0.0011379624098857167,Thấp
1,0.830611167603737,Cao
1,0.9380928152477965,Cao
0,0.036498579868896285,Trung bình
0,0.011342906496121517,Thấp
0,0.43633449603255536,Cao
0,0.044444987998189946,Trung bình
0,0.037275791549234605,Trung bình
0,0.043214113945265614,Trung bình
0,0.037267546982435375,Trung bình
0,0.034309481964132,Trung bình
0,0.007387549659190402,Thấp
0,0.009809070645898962,Thấp
0,0.04358622895318662,Trung bình
0,0.0425184258175643,Trung bình
1,0.26805439429201144,Cao
1,0.8867492928789708,Cao
0,0.32136374014125707,Cao
0,0.011851411226096979,Thấp
0,0.0233391859975837,Thấp
0,0.09349766666335417,Cao
0,0.050961329414792755,Trung bình
0,0.018755524297723408,Thấp
0,0.020380113816755415,Thấp
0,0.029580031480238307,Thấp
1,0.7447889918926032,Cao
0,0.07842447996364214,Trung bình
0,0.03364056660620346,Trung bình
1,0.8872274257411583,Cao
0,0.18088146236679245,Cao
0,0.06071432863781731,Trung bình
0,0.005871322496450357,Thấp
0,0.046183072256900236,Trung bình
0,0.008385806027053388,Thấp
1,0.9537246890592688,Cao
0,0.07701364218508878,Trung bình
1,0.8108625858070077,Cao
0,0.12673491850915206,Cao
0,0.02510036946280583,Thấp
0,0.03682806932394787,Trung bình
0,0.09606129018497653,Cao
1,0.9078254829603728,Cao
0,0.17433401234884924,Cao
0,0.04380074688120188,Trung bình
0,0.012523469097314333,Thấp
0,0.05743020698687773,Trung bình
0,0.012317219636650188,Thấp
0,0.012519882381647569,Thấp
0,0.007827447390324082,Thấp
0,0.029991629530037783,Thấp
1,0.8786163313451876,Cao
0,0.010806717054055615,Thấp
1,0.9164611132881693,Cao
0,0.04764582252374358,Trung bình
0,0.021145098262704838,Thấp
0,0.0851866002555532,Trung bình
0,0.0077251442432936445,Thấp
0,0.06802753393707393,Trung bình
1,0.7648068695899521,Cao
0,0.03344979058848497,Trung bình
1,0.7847422885710745,Cao
0,0.02910719895900156,Thấp
0,0.007380094798608234,Thấp
0,0.038418666679368316,Trung bình
0,0.13104542434503638,Cao
0,0.018318709455983347,Thấp
0,0.048760284972321204,Trung bình
0,0.0015174702385356285,Thấp
0,0.006679797760461064,Thấp
1,0.6043840242782664,Cao
1,0.6668723690977401,Cao
0,0.04224480860468445,Trung bình
0,0.1202505043120714,Cao
0,0.06318569325863012,Trung bình
0,0.022675955493156475,Thấp
0,0.0551520980140881,Trung bình
1,0.2212401830500115,Cao
1,0.6256958891246653,Cao
0,0.0036593742850206095,Thấp
0,0.023776192696405837,Thấp
0,0.015557586918565146,Thấp
0,0.06042812413511447,Trung bình
0,0.02163577349864929,Thấp
0,0.025876145512431968,Thấp
0,0.01330616207980609,Thấp
0,0.08282317072832865,Trung bình
0,0.007861938712995023,Thấp
0,0.017481057144094786,Thấp
0,0.0695871445471774,Trung bình
0,0.0880868799885255,Trung bình
0,0.35574014751731453,Cao
1,0.8229734892260439,Cao
1,0.9526090039980865,Cao
0,0.030721979893830992,Trung bình
0,0.012615650223559009,Thấp
0,0.0192442219771774,Thấp
0,0.1122747291544909,Cao
0,0.025898918423663674,Thấp
0,0.056914561308172115,Trung bình
0,0.020653918423877787,Thấp
0,0.08564474248702311,Trung bình
0,0.011955289341954722,Thấp
0,0.003915914501027346,Thấp
0,0.018432551992548292,Thấp
0,0.1472128789826132,Cao
1,0.9242272565572168,Cao
0,0.00903680458895563,Thấp
0,0.07368345748674945,Trung bình
0,0.1409241578694782,Cao
0,0.07235138205849095,Trung bình
0,0.014422967419902356,Thấp
1,0.9521724777839311,Cao
1,0.6216212934772823,Cao
0,0.01858071045604877,Thấp
0,0.007058591997434397,Thấp
0,0.005776351999425504,Thấp
0,0.08013017255565826,Trung bình
1,0.8469931268659312,Cao
1,0.9551025832381481,Cao
0,0.05511744668777832,Trung bình
0,0.07931002016739873,Trung bình
0,0.04278179654853148,Trung bình
0,0.18050414932309888,Cao
0,0.07153369295440819,Trung bình
0,0.03269998180550845,Trung bình
0,0.006748027538618005,Thấp
0,0.004393626301602423,Thấp
0,0.008277243657838817,Thấp
0,0.4778496491312893,Cao
0,0.016084599736674813,Thấp
0,0.005970517882975659,Thấp
0,0.004805594366658877,Thấp
1,0.8708508408926037,Cao
1,0.6831780005390319,Cao
0,0.1860954283836148,Cao
0,0.07846462219513152,Trung bình
0,0.015127546214865437,Thấp
0,0.03735710784708687,Trung bình
0,0.06918909963524608,Trung bình
0,0.0734323756459374,Trung bình
0,0.0322656580354889,Trung bình
0,0.04043594369247219,Trung bình
0,0.12439869891271489,Cao
0,0.0668043064299524,Trung bình
1,0.9359204055763504,Cao
0,0.10554869276205851,Cao
0,0.029743591833650766,Thấp
0,0.0651266096600774,Trung bình
1,0.8960169844844575,Cao
0,0.013713831588216523,Thấp
0,0.020781741389355526,Thấp
0,0.02914911193170161,Thấp
0,0.00817865712338663,Thấp
0,0.019019894476800147,Thấp
1,0.9187776250773594,Cao
0,0.007913285945373166,Thấp
0,0.009858340492961736,Thấp
0,0.018638567834243107,Thấp
1,0.9774167774539555,Cao
0,0.07287458589721921,Trung bình
0,0.05240212966946825,Trung bình
0,0.024599313246173503,Thấp
0,0.060985891207396316,Trung bình
0,0.07304990467450634,Trung bình
0,0.06664748117804103,Trung bình
0,0.027179170665218057,Thấp
0,0.012185693760173899,Thấp
0,0.002158521751793526,Thấp
0,0.07633634589675142,Trung bình
1,0.8377931686811037,Cao
0,0.5212064696752202,Cao
0,0.04985120290465306,Trung bình
0,0.024439910856592573,Thấp
0,0.01133241012882884,Thấp
1,0.7853211083828178,Cao
1,0.9695382303031396,Cao
0,0.018969987943852126,Thấp
0,0.005902010594932374,Thấp
0,0.013896277882153803,Thấp
0,0.031322846375392115,Trung bình
0,0.01658037519178896,Thấp
0,0.5606432775566601,Cao
0,0.03493259873232655,Trung bình
0,0.010685598221214222,Thấp
0,0.016219967643737274,Thấp
0,0.09864886407585557,Cao
0,0.06544328230536693,Trung bình
0,0.030472739414692144,Thấp
0,0.028138626800680647,Thấp
0,0.013967636160798007,Thấp
0,0.10423723754174792,Cao
0,0.02167881028637356,Thấp
0,0.20161952761728796,Cao
0,0.043194961022883914,Trung bình
0,0.05791554685248491,Trung bình
0,0.004021719449891945,Thấp
0,0.045526190286519275,Trung bình
0,0.09954979743666331,Cao
0,0.07687684776470097,Trung bình
0,0.017705576649749023,Thấp
0,0.0019143608251212427,Thấp
0,0.14969520373952305,Cao
0,0.011557522605711046,Thấp
0,0.01536998776677828,Thấp
0,0.07584713071185649,Trung bình
0,0.18502632553648465,Cao
0,0.059917653673648985,Trung bình
0,0.023250813946918466,Thấp
0,0.03662761595753728,Trung bình
0,0.004198048090710356,Thấp
0,0.013401920618028607,Thấp
0,0.006750194988271976,Thấp
0,0.07834421521839496,Trung bình
0,0.13318166895478686,Cao
0,0.13861933321254363,Cao
0,0.2108489578687729,Cao
0,0.004340680618437097,Thấp
1,0.9297627663352919,Cao
0,0.06148526904573821,Trung bình
0,0.00806620011351889,Thấp
0,0.002376767238606926,Thấp
1,0.12933569536591857,Cao
0,0.08025729501657176,Trung bình
1,0.8899398367969633,Cao
0,0.005566385892291608,Thấp
0,0.024913840588518348,Thấp
0,0.009313462797853521,Thấp
0,0.05075372363259637,Trung bình
0,0.04473054376400066,Trung bình
0,0.03702242326103795,Trung bình
0,0.04434940989187281,Trung bình
1,0.7577422280603626,Cao
0,0.02814324494306118,Thấp
0,0.10927659065419663,Cao
0,0.0287066311923839,Thấp
0,0.037377562346784785,Trung bình
0,0.002835482686594348,Thấp
0,0.010259303695438916,Thấp
0,0.2347526918952114,Cao
0,0.13401985449796858,Cao
1,0.800612097669447,Cao
0,0.03155706438472374,Trung bình
0,0.0175150687913106,Thấp
0,0.10330374989812878,Cao
0,0.017168582245188718,Thấp
0,0.033311258391563424,Trung bình
0,0.04637997981758591,Trung bình
0,0.07958882120952541,Trung bình
0,0.19696882141230912,Cao
